01,79808532610,20230417100129,20230417122553
01,74773000122,20230407031515,20230407051139
01,75358425637,20230409175638,20230409185737
01,78744571207,20230405053034,20230405070353
01,71852127169,20230413001501,20230413024655
02,73934254914,20230406173206,20230406193836
01,76163050309,20230409083652,20230409090959
02,79422404957,20230420025015,20230420042213
02,77201342455,20230416090203,20230416103414
02,79384702146,20230402100109,20230402101728
01,79723177737,20230417200704,20230417201626
01,75751678656,20230415224313,20230415234222
01,75461838282,20230424130539,20230424131420
01,79368645741,20230404221843,20230404235753
02,78074274630,20230402185215,20230402213320
01,76301035425,20230413171900,20230413194753
02,74679159106,20230414195117,20230414213103
02,75526693434,20230401194552,20230401200243
01,74994209538,20230423030042,20230423045222
02,72546214832,20230419204009,20230419220803
02,72202491853,20230415155246,20230415160527
01,76973200767,20230403025021,20230403032556
01,74907785826,20230420192513,20230420214517
02,77594556215,20230407140159,20230407164915
02,77355774798,20230410065144,20230410071841
02,74442800327,20230403035349,20230403042030
01,77916194253,20230425032056,20230425052517
01,75373091389,20230405003923,20230405005146
02,74787622555,20230414234525,20230415022515
01,73099962502,20230413141526,20230413145300
01,78478813208,20230409193052,20230409200319
02,79422404957,20230409161219,20230409184126
02,72627778789,20230403134947,20230403142545
01,77309800893,20230429162552,20230429181116
02,78059263879,20230412074907,20230412075037
02,75214144219,20230405010740,20230405022202
01,75347833700,20230404010800,20230404011451
01,71874374829,20230422064926,20230422091628
01,78751155960,20230430134511,20230430143545
01,75154326926,20230419124952,20230419142540
02,78359948886,20230409005833,20230409023349
02,75784116599,20230425135728,20230425165206
02,79714413298,20230429033016,20230429052157
01,74296855622,20230413234841,20230414010241
01,72668898792,20230407214224,20230407224118
02,79996437207,20230420173440,20230420202840
01,72351300630,20230430223057,20230430223521
01,74972191497,20230425123357,20230425151753
02,76471809452,20230414034149,20230414062533
02,73921378807,20230409192141,20230409221756
01,78811350544,20230412023134,20230412032903
01,74465039493,20230406211019,20230406213825
01,73821292688,20230402010619,20230402030136
01,78044466839,20230426235355,20230427013012
02,76696745296,20230409123011,20230409150107
01,71832834350,20230424155345,20230424174112
02,73781920701,20230408064934,20230408071244
01,79552068376,20230426141047,20230426154235
02,76298240074,20230421103713,20230421121211
01,74937784396,20230403081434,20230403095658
02,76148606622,20230404054737,20230404060003
02,71785827015,20230428085255,20230428112235
01,77968693777,20230410180202,20230410193142
01,71491587141,20230414190602,20230414201728
01,75573501621,20230421090501,20230421111153
01,75863349982,20230412085152,20230412114825
01,77973499911,20230416032656,20230416044234
01,73271609333,20230415181625,20230415205649
01,76754973675,20230414092629,20230414105720
02,71291490155,20230425100534,20230425123402
02,72574050298,20230407001434,20230407021638
01,77633644670,20230430203638,20230430223441
02,71541557180,20230409025107,20230409035353
02,73772422158,20230401041320,20230401060451
02,73554282992,20230427083306,20230427111723
02,77691701039,20230418121804,20230418135935
01,75993237882,20230419093452,20230419115815
01,78898752764,20230423011232,20230423013110
02,76494926767,20230427144521,20230427162547
01,71285700831,20230402215822,20230403000906
02,75181644685,20230402045303,20230402063359
01,73283614061,20230401175901,20230401185938
01,73288747033,20230402082202,20230402100845
01,74382005263,20230421203359,20230421231639
02,77167015296,20230426114059,20230426125118
02,71998178511,20230409015251,20230409043319
01,73806731844,20230404000943,20230404020613
01,71541557180,20230418195030,20230418210152
01,76816042037,20230421181411,20230421184115
01,73992004568,20230417165614,20230417192521
01,71168033644,20230423020624,20230423040509
02,78074274630,20230421102833,20230421113037
02,77837477704,20230406093853,20230406120628
02,76046476325,20230417193847,20230417220032
01,75367647676,20230422145255,20230422171446
02,72741384959,20230411075313,20230411083707
02,75573501621,20230419224135,20230420002413
02,75526693434,20230413235814,20230414025407
02,78744579200,20230423230234,20230424020026
01,75035272232,20230425083549,20230425085708
01,72935761612,20230408132429,20230408161848
02,77079345193,20230410132148,20230410155650
01,78202621176,20230408181513,20230408182753
01,76095228732,20230402210005,20230402221343
01,77812094020,20230420172730,20230420185635
02,74257793273,20230404230205,20230405000948
01,75573501621,20230420112257,20230420114844
02,75227542722,20230419205100,20230419215606
02,71845665430,20230429192358,20230429210545
01,75954155629,20230420092301,20230420114717
01,76859315314,20230417024613,20230417043915
01,74283606923,20230412142733,20230412164319
02,72389008948,20230403051501,20230403074741
01,71281952311,20230422024007,20230422051219
01,74382005263,20230405125830,20230405134540
01,75115220267,20230425020038,20230425023554
01,77193126922,20230416160302,20230416164420
01,79692848971,20230417111419,20230417131954
01,79921251756,20230418124739,20230418132741
02,78438431975,20230401215059,20230401215257
02,79399098202,20230410230224,20230411003810
01,74786128110,20230418193332,20230418212025
01,79794667195,20230428063800,20230428071747
01,74238851704,20230420111217,20230420115203
01,74994209538,20230403172623,20230403173644
02,78975831358,20230417163957,20230417183812
02,76684435787,20230411094019,20230411121638
02,79439493662,20230421095746,20230421115549
01,71426263194,20230424043015,20230424044037
01,79572627678,20230419092609,20230419094827
02,77451176486,20230402050514,20230402053714
02,79891203978,20230411105426,20230411121907
02,73564370089,20230415142303,20230415162816
02,76298847808,20230408135742,20230408162143
02,71845665430,20230430200312,20230430230000
01,79676094387,20230410195907,20230410221725
02,73732864607,20230404102014,20230404103120
02,78814887970,20230425210954,20230425215830
01,78059263879,20230424171724,20230424183115
02,76649314460,20230403082002,20230403092815
02,77309157800,20230407194840,20230407201516
01,77474010838,20230403100448,20230403101623
02,74318655944,20230407131030,20230407134705
02,74012179041,20230407224105,20230407234558
02,79956601127,20230412032731,20230412050720
02,72281954896,20230422181621,20230422200403
02,75472072755,20230403041810,20230403061354
02,79006971317,20230405165022,20230405175305
01,74267570338,20230425130508,20230425153342
02,76001044819,20230411202112,20230411224248
02,74187790919,20230401132017,20230401145857
02,75886904111,20230415143252,20230415160929
02,77174870718,20230430215625,20230430222618
02,75756021087,20230430194354,20230430222406
02,76133377166,20230407223153,20230408000955
02,76494926767,20230429205558,20230429230650
02,77567653731,20230426202813,20230426221340
02,71484146952,20230418023511,20230418033956
01,77263437807,20230416173548,20230416201012
01,71387971118,20230417103648,20230417130809
01,72563518445,20230401182025,20230401195739
01,77008733307,20230416215937,20230417000813
01,75993237882,20230418220146,20230418235657
01,75054965181,20230425041416,20230425063037
02,78545767175,20230405163041,20230405163937
01,77968693777,20230423061247,20230423072019
02,71169417956,20230415221150,20230416005813
02,76969079526,20230403161815,20230403190411
02,78134725398,20230418021427,20230418023400
02,73972879689,20230421171645,20230421201625
02,73989628674,20230417190545,20230417200345
01,79489851211,20230404210106,20230404225238
02,78811350544,20230410044311,20230410062457
02,74479964185,20230421171500,20230421171931
01,73294342024,20230411005408,20230411011612
02,79015491165,20230428174207,20230428183750
02,77976109195,20230409013124,20230409025323
01,76282941895,20230421020649,20230421030050
02,75643963090,20230408115909,20230408124957
01,79195431253,20230423143602,20230423155441
02,71615713799,20230406145154,20230406175147
02,77348468364,20230430192114,20230430202214
02,72165199794,20230417003918,20230417010040
01,79238519201,20230415002904,20230415003019
01,79833248607,20230410203001,20230410203530
02,76842567531,20230420103255,20230420113023
01,76649314460,20230406054955,20230406064914
01,72977687516,20230429000722,20230429022550
01,77337252551,20230412081754,20230412103739
02,76714442294,20230425194404,20230425213256
02,76335221319,20230411052221,20230411063540
02,77067194678,20230427095645,20230427104159
02,79248135094,20230419042854,20230419064053
02,79489851211,20230422211905,20230422231309
02,78141708963,20230414084828,20230414095916
01,78594343222,20230406125424,20230406153707
01,71898025769,20230410034545,20230410052753
01,78925254344,20230403224728,20230403231205
01,78183175966,20230415232045,20230416004018
01,76369842982,20230409143025,20230409143458
02,79521033228,20230407024300,20230407035648
02,74202848786,20230416042143,20230416064828
01,76625029715,20230412211335,20230412224523
02,74926230420,20230421052614,20230421063903
02,78241780300,20230418210942,20230418235510
01,71165374670,20230412045059,20230412063205
02,79907463717,20230421165320,20230421194400
02,74899325658,20230406232505,20230407011903
02,76754973675,20230402015155,20230402021148
01,71637260174,20230412011818,20230412020119
02,77968693777,20230417134852,20230417141613
01,73821292688,20230420211633,20230421001531
02,74353221058,20230406190157,20230406214410
01,73105211222,20230401152455,20230401164447
01,71586778271,20230412102924,20230412121954
01,72841057630,20230419160040,20230419162918
02,77435249180,20230403122906,20230403135708
01,75826426593,20230425170335,20230425181314
01,77884947684,20230418035653,20230418062544
02,72546214832,20230427131400,20230427150515
02,72734779147,20230410165950,20230410183414
02,75985456386,20230420203750,20230420214805
01,75826426593,20230404141724,20230404144917
01,71194043655,20230427103722,20230427125948
01,77968693777,20230411014153,20230411043235
02,73159061805,20230409093358,20230409094049
01,74907785826,20230417112220,20230417130237
01,77968693777,20230420103854,20230420111705
01,79375650675,20230404165649,20230404192228
02,78144555099,20230430041753,20230430065111
01,79823386317,20230424170202,20230424173827
02,77588550346,20230402134822,20230402154130
01,77974655127,20230422070510,20230422082306
02,74174752724,20230424122345,20230424150838
02,76468992826,20230412151356,20230412173325
01,74458710235,20230426220308,20230427000911
01,79422404957,20230418074137,20230418083545
01,78166418311,20230404005354,20230404015915
02,74442800327,20230403070032,20230403084531
02,73076395583,20230409063017,20230409085543
01,79698504096,20230428205557,20230428205800
01,79966073431,20230412091604,20230412110847
01,76053887304,20230419012930,20230419014742
02,72718719344,20230401020359,20230401044419
01,73392126613,20230403183729,20230403191326
02,77422328142,20230423103802,20230423130013
01,75985456386,20230420072455,20230420084307
02,71029681298,20230421062958,20230421083754
02,77002226790,20230404192306,20230404194128
01,79698504096,20230410024810,20230410031729
02,75262331423,20230418104230,20230418132456
01,72536737491,20230410200345,20230410220847
01,79739523139,20230413131752,20230413153041
02,74864734952,20230415081942,20230415084428
01,78677009905,20230417060615,20230417085358
01,73945295096,20230429180302,20230429185751
02,76629073343,20230410095707,20230410102324
01,78897263751,20230415090253,20230415094511
02,71145911510,20230417033055,20230417052452
02,76509763575,20230429181414,20230429191354
01,73748617423,20230422062224,20230422074452
01,73588562714,20230408013055,20230408040219
02,76215841410,20230407052653,20230407081108
02,78733272388,20230419213634,20230419235829
02,76969079526,20230405154244,20230405155948
02,71762356387,20230406010119,20230406022802
02,72734779147,20230422183109,20230422203045
02,71474515757,20230425222552,20230425231923
01,71013452989,20230406050010,20230406050306
02,72718719344,20230412084108,20230412103229
02,76943937257,20230421064043,20230421083422
01,71827754172,20230411062904,20230411074012
01,72335297182,20230420072506,20230420084300
01,74799121080,20230405180323,20230405185559
02,77371135760,20230403170505,20230403195041
02,78043667866,20230412035445,20230412054322
02,73233510288,20230429190637,20230429203944
01,79533051899,20230426013053,20230426042958
01,79907628059,20230430075042,20230430083328
02,76348668229,20230422165245,20230422173141
01,75704120435,20230413092301,20230413114947
02,76545936200,20230415052720,20230415072738
02,72801827363,20230417163601,20230417174654
01,72335297182,20230404100023,20230404113314
01,71464626102,20230425053628,20230425074049
01,77708033061,20230401205238,20230401214211
01,71165374670,20230423174707,20230423202925
02,72877297877,20230423173204,20230423200812
02,71758811694,20230429214629,20230429230249
01,75622023520,20230404141937,20230404160815
02,75642604586,20230425201259,20230425222341
01,71985636039,20230430203303,20230430205429
02,73811759356,20230412064327,20230412090903
01,72935761612,20230414104626,20230414130735
01,73989374416,20230416111112,20230416132204
02,76457876746,20230418020439,20230418032020
01,79157704345,20230429140302,20230429154620
02,78494215091,20230415214842,20230416004736
01,72097558218,20230417122632,20230417125917
01,72217194493,20230414164634,20230414190338
01,76033088687,20230428181520,20230428192953
02,77451176486,20230426084102,20230426100404
01,78074274630,20230409220424,20230410010045
01,76775686031,20230415172926,20230415192938
01,77973499911,20230408075038,20230408081853
02,76285129606,20230410210012,20230410213403
02,72642575109,20230411070940,20230411082605
02,72143681816,20230425085559,20230425090146
01,73713556653,20230422231226,20230423001632
02,71887187492,20230409110512,20230409111521
01,77617776718,20230418074519,20230418092057
02,76324390703,20230415214132,20230415231652
01,72273961305,20230404005510,20230404024121
02,73934254914,20230427082703,20230427111333
01,79956601127,20230421122147,20230421130720
02,78959314187,20230411162347,20230411175805
01,78897263751,20230412010324,20230412035051
02,78871009771,20230406185021,20230406203653
01,71586778271,20230427182405,20230427192836
01,72336238627,20230415011344,20230415025012
02,71543723846,20230427230130,20230427231149
01,74318655944,20230408161233,20230408175820
02,74928326374,20230424133855,20230424160355
01,72864464145,20230407092113,20230407100309
01,74469387523,20230413044718,20230413064459
02,79704716898,20230411004601,20230411033420
01,77059679097,20230409083852,20230409094946
01,71449672082,20230405032024,20230405045319
02,78955861599,20230406043031,20230406053154
02,74202848786,20230424045854,20230424052836
01,76965772798,20230413090915,20230413092226
02,71458730635,20230408131400,20230408132457
02,74148470142,20230406064158,20230406075815
01,78059263879,20230427205655,20230427233719
01,77125243146,20230401045241,20230401052046
01,72384038355,20230414210036,20230414225515
02,75031860729,20230421080145,20230421102336
01,77094284204,20230426074144,20230426090327
02,76348668229,20230411095325,20230411100153
01,73084958568,20230430061722,20230430090643
02,74716963835,20230424150557,20230424174320
01,76983680240,20230427221538,20230428010929
01,72447217847,20230417172359,20230417174809
01,75487718131,20230420104202,20230420121447
01,72536737491,20230423152012,20230423164206
01,77568834625,20230407092703,20230407120839
01,78272928323,20230426113202,20230426123245
02,73946781522,20230420111435,20230420115634
01,78711952561,20230418213543,20230419002310
01,75427878372,20230414174705,20230414184102
01,77063108220,20230417043649,20230417064023
02,76955203772,20230419080611,20230419102715
02,71932059398,20230403110426,20230403135306
01,79338337732,20230413221312,20230413232657
02,71561594555,20230426064925,20230426073244
01,75153798640,20230415045517,20230415060624
01,76152078944,20230418085004,20230418090015
02,73934996428,20230424204442,20230424221227
02,78711952561,20230429170326,20230429181850
01,72635950112,20230404100050,20230404125627
02,77142986742,20230423170226,20230423183248
02,74528153561,20230403123450,20230403143242
02,77067194678,20230409000055,20230409015800
01,72536737491,20230422095856,20230422111115
02,74469387523,20230424215348,20230424220323
02,76118846960,20230402170310,20230402180452
01,77238809848,20230425124052,20230425143636
01,75044785846,20230402080303,20230402091407
02,75031860729,20230427204344,20230427230727
02,71458730635,20230429060335,20230429075759
02,75826426593,20230422012424,20230422034623
01,78677009905,20230424104247,20230424114551
01,75347833700,20230404012834,20230404015416
02,73772422158,20230426153737,20230426160027
01,72351300630,20230420200117,20230420205920
02,71168033644,20230405211520,20230405220039
01,73623967362,20230421083539,20230421103021
01,76004495724,20230420022121,20230420035841
01,74196652796,20230405061110,20230405063025
01,73998694394,20230427072053,20230427081106
01,71671698285,20230429033719,20230429040119
02,79351426852,20230424164923,20230424193429
01,77309157800,20230413173126,20230413193426
02,72249704431,20230406070640,20230406081228
01,71945290280,20230430071541,20230430074018
02,74401428097,20230417185859,20230417193747
01,72378560419,20230424131314,20230424155222
01,71682203440,20230419110257,20230419123153
02,77644871230,20230429162303,20230429173216
02,76294581797,20230409212250,20230409213017
01,71985636039,20230426084521,20230426085950
01,73934254914,20230407074557,20230407083123
01,71855285105,20230401020101,20230401031307
02,75747451237,20230429221051,20230429231857
01,79279496837,20230408070002,20230408095337
02,75568109709,20230422234421,20230422235738
01,77691701039,20230424073203,20230424092409
02,75518700416,20230419001216,20230419003640
01,71971991436,20230413054020,20230413075616
02,77606808696,20230409184132,20230409192448
02,73934254914,20230423042704,20230423065048
01,76143242184,20230418170223,20230418173738
01,78744571207,20230426203540,20230426223238
02,72332024578,20230426202516,20230426225859
02,79823386317,20230417155157,20230417170741
01,74212772055,20230407101509,20230407124513
01,77884947684,20230429202136,20230429203716
02,78814887970,20230411201220,20230411202059
02,71612276519,20230405011544,20230405021122
02,71832834350,20230419091737,20230419120204
01,77363047316,20230402185352,20230402210544
01,77193126922,20230404162916,20230404191546
01,74972191497,20230418163302,20230418185253
01,71348054462,20230410071907,20230410094434
02,78328352467,20230421020118,20230421035146
01,74072561393,20230420130710,20230420152333
02,74218502060,20230409061056,20230409074021
02,73536773606,20230418215331,20230419001154
02,75843285631,20230419001139,20230419022816
01,76901240235,20230422065931,20230422070557
01,78871009771,20230430041321,20230430054415
01,77238809848,20230427150442,20230427172026
01,77538932152,20230430053522,20230430070902
02,75501572983,20230427182432,20230427205915
01,79505931676,20230406031238,20230406042328
02,75642604586,20230406172632,20230406190654
02,79739523139,20230428003205,20230428013544
01,72804886269,20230414133047,20230414141137
01,77974655127,20230414183322,20230414201955
01,74994209538,20230430082558,20230430110946
01,78452421538,20230411101241,20230411112127
02,78744579200,20230407075705,20230407085513
02,72668898792,20230419075500,20230419101627
01,79202094108,20230410191330,20230410214509
01,75843285631,20230402033541,20230402062052
01,71541557180,20230406210359,20230406224414
02,79179256795,20230419164057,20230419164915
01,77968693777,20230405205506,20230405234538
01,75598322895,20230419093422,20230419103515
01,71785827015,20230429025511,20230429050650
01,72033925810,20230408025215,20230408051351
01,71003834681,20230430231747,20230430235001
01,75845216585,20230426031850,20230426053818
01,71971991436,20230414221046,20230415003417
02,78216983745,20230407071046,20230407085411
01,71455802090,20230429220807,20230430003102
02,78264218082,20230401000217,20230401015018
02,73217587509,20230405011957,20230405041456
01,71449672082,20230421143641,20230421161802
01,79262607777,20230413194626,20230413203855
01,77573312997,20230415180756,20230415210438
01,74401428097,20230411074230,20230411094448
01,79226216566,20230406041856,20230406071708
02,75498692756,20230402001215,20230402003128
01,74917857954,20230429025827,20230429042813
02,79907463717,20230415085022,20230415110831
02,72628662029,20230403053932,20230403055232
02,79404302234,20230425220043,20230425231357
01,71281952311,20230401184229,20230401185412
02,78751155960,20230414062250,20230414065228
02,71764332315,20230410050243,20230410070021
02,79723177737,20230426045451,20230426050058
02,75227542722,20230409003212,20230409020626
02,79384702146,20230415171746,20230415195306
01,73064884148,20230417184439,20230417214316
02,79408507920,20230405195617,20230405204618
01,78629586483,20230407191928,20230407210623
01,74012179041,20230419084424,20230419094411
02,74313585134,20230407123356,20230407144859
01,71852127169,20230418142112,20230418154731
02,73468611184,20230411040323,20230411061651
02,71071380476,20230403032505,20230403050349
02,78954430622,20230424214724,20230424230444
01,79489851211,20230414085548,20230414094157
02,72384038355,20230405092259,20230405092504
01,71637260174,20230401124650,20230401125556
01,75153798640,20230412022244,20230412030503
01,75472072755,20230418084551,20230418092425
02,76649314460,20230407042152,20230407054418
01,79996437207,20230423043355,20230423050331
02,79622231111,20230412235802,20230413000902
02,78144555099,20230429075951,20230429081559
01,73046122424,20230405141056,20230405165657
02,78328352467,20230423133543,20230423134540
02,73642314592,20230423183848,20230423192422
02,79704716898,20230425032017,20230425034255
02,78351463282,20230405103507,20230405110253
01,76053887304,20230424015445,20230424024955
02,75115220267,20230425225754,20230426010037
01,75643963090,20230406105914,20230406131615
02,79512228415,20230425223633,20230425232204
02,78017489596,20230421104145,20230421115113
01,77193126922,20230416224103,20230416225538
02,74174752724,20230425014942,20230425024331
02,78336124154,20230420200059,20230420201738
01,73732864607,20230420204408,20230420225823
02,77624666183,20230413235700,20230414024231
02,75518700416,20230407095936,20230407112336
02,72154358158,20230406031408,20230406035149
02,79075522046,20230421160926,20230421180914
02,75025159588,20230411175101,20230411195023
02,75834523050,20230408174808,20230408201840
02,77057826015,20230430031601,20230430043059
02,74952514465,20230413214621,20230414003413
01,73989374416,20230427234706,20230428015919
01,79489851211,20230410054737,20230410075434
01,75784116599,20230407100307,20230407111440
01,74148470142,20230405063744,20230405070733
02,74716963835,20230405103903,20230405111259
01,74848437515,20230418042127,20230418064123
02,71487407356,20230421053048,20230421081722
01,79521033228,20230430094324,20230430110516
02,75118003540,20230401140817,20230401160634
01,78056907538,20230420072716,20230420085033
02,71615713799,20230412115708,20230412142321
02,75751678656,20230410185243,20230410193758
01,76658580726,20230429123325,20230429124655
02,74479964185,20230412185636,20230412190856
02,75692892606,20230412175708,20230412194107
02,74746211878,20230408040825,20230408062628
01,74945961295,20230421025039,20230421025714
01,74462925352,20230421165745,20230421170946
02,79195431253,20230425135124,20230425151816
01,71057428455,20230417113727,20230417140933
02,71385020179,20230413064126,20230413090133
01,75498692756,20230401021633,20230401032544
01,76816042037,20230413013034,20230413030306
02,75641481971,20230425173406,20230425200313
01,72945400374,20230412205658,20230412205847
01,79015491165,20230413074100,20230413085450
01,71671698285,20230403023733,20230403044505
02,78478813208,20230428203821,20230428224750
01,76357407284,20230411182338,20230411194255
01,74525465464,20230407194009,20230407221454
01,74549544635,20230410020431,20230410024657
02,71669876723,20230420204850,20230420234820
01,76478021954,20230425142301,20230425161544
01,76333788396,20230429191204,20230429205755
01,77411106357,20230419082649,20230419094635
01,75954155629,20230426083024,20230426102032
01,77812094020,20230409210658,20230409223101
01,79138860400,20230412085819,20230412101516
01,76268156374,20230421134536,20230421135809
01,71291181620,20230423103522,20230423124346
02,78328352467,20230419140518,20230419162246
01,76352510776,20230405134648,20230405164622
02,73975668820,20230407082013,20230407103503
01,76118846960,20230408130052,20230408135744
01,74683792303,20230429101459,20230429110153
01,74582654927,20230415214026,20230416000447
02,76806636825,20230427040300,20230427051546
01,75154326926,20230409095921,20230409121339
02,73283614061,20230416082851,20230416094321
02,78233759896,20230421153721,20230421175514
02,73175623240,20230423190105,20230423204615
01,79921251756,20230415064449,20230415071231
02,72074725124,20230428081335,20230428093735
01,73585773389,20230419104239,20230419125413
01,78006372818,20230413142445,20230413165102
02,74994209538,20230422192423,20230422194304
01,74287482666,20230414112403,20230414114738
02,78809776346,20230405040657,20230405061958
01,75171372847,20230403130315,20230403150138
02,77776406489,20230417151820,20230417180808
02,71458730635,20230402205449,20230402224103
01,72343200184,20230416050001,20230416064928
01,74103725995,20230417142711,20230417144248
01,72877297877,20230401030826,20230401060044
02,75704120435,20230412193336,20230412202804
01,75279494006,20230420031158,20230420034106
02,77938677705,20230404150843,20230404152633
01,79348540035,20230419182852,20230419211306
02,72097558218,20230424082417,20230424083924
01,79439493662,20230427233541,20230427235311
